Time, ECG, PPG
1.0,-5142.0,58133.0
1.01,-5142.0,58133.0
1.01,-5142.0,58133.0
1.02,-4741.0,58133.0
1.02,-4741.0,58133.0
1.03,-4741.0,58133.0
1.03,-4741.0,58133.0
1.04,-4737.0,58163.0
1.04,-4737.0,58163.0
1.05,-4737.0,58163.0
1.05,-4737.0,58163.0
1.06,-4746.0,58229.0
1.06,-4746.0,58229.0
1.07,-4746.0,58229.0
1.07,-4746.0,58229.0
1.08,-4524.0,58258.0
1.08,-4524.0,58258.0
1.09,-4524.0,58258.0
1.09,-4524.0,58258.0
1.1,-4327.0,58254.0
1.1,-4327.0,58254.0
1.11,-4327.0,58254.0
1.11,-4327.0,58254.0
1.12,-4223.0,58226.0
1.12,-4223.0,58226.0
1.13,-4223.0,58226.0
1.13,-4223.0,58226.0
1.14,-4003.0,58231.0
1.14,-4003.0,58231.0
1.15,-4003.0,58231.0
1.15,-4003.0,58231.0
1.16,-3820.0,58220.0
1.16,-3820.0,58220.0
1.17,-3820.0,58220.0
1.17,-3820.0,58220.0
1.18,-3799.0,58209.0
1.18,-3799.0,58209.0
1.19,-3799.0,58209.0
1.2,-3799.0,58209.0
1.2,-3802.0,58223.0
1.21,-3802.0,58223.0
1.21,-3802.0,58223.0
1.21,-3802.0,58223.0
1.22,-3822.0,58238.0
1.22,-3822.0,58238.0
1.23,-3822.0,58238.0
1.23,-3822.0,58238.0
1.24,-3614.0,58256.0
1.25,-3614.0,58256.0
1.25,-3614.0,58256.0
1.25,-3614.0,58256.0
1.26,-3499.0,58280.0
1.26,-3499.0,58280.0
1.27,-3499.0,58280.0
1.27,-3499.0,58280.0
1.28,-3241.0,58304.0
1.28,-3241.0,58304.0
1.29,-3241.0,58304.0
1.29,-3241.0,58304.0
1.3,-2813.0,58331.0
1.3,-2813.0,58331.0
1.31,-2813.0,58331.0
1.31,-2813.0,58331.0
1.32,-3673.0,58370.0
1.33,-3673.0,58370.0
1.33,-3673.0,58370.0
1.34,-3673.0,58370.0
1.34,-3297.0,58395.0
1.34,-3297.0,58395.0
1.35,-3297.0,58395.0
1.35,-3297.0,58395.0
1.36,-3069.0,58436.0
1.36,-3069.0,58436.0
1.37,-3069.0,58436.0
1.37,-3069.0,58436.0
1.38,-3036.0,58489.0
1.38,-3036.0,58489.0
1.39,-3036.0,58489.0
1.39,-3036.0,58489.0
1.4,-3036.0,58535.0
1.4,-3036.0,58535.0
1.41,-3036.0,58535.0
1.41,-3036.0,58535.0
1.42,-2992.0,58596.0
1.42,-2992.0,58596.0
1.43,-2992.0,58596.0
1.43,-2992.0,58596.0
1.44,-2821.0,58631.0
1.45,-2821.0,58631.0
1.45,-2821.0,58631.0
1.46,-2821.0,58631.0
1.46,-2622.0,58689.0
1.47,-2622.0,58689.0
1.47,-2622.0,58689.0
1.48,-2622.0,58689.0
1.48,-2591.0,58721.0
1.49,-2591.0,58721.0
1.49,-2591.0,58721.0
1.5,-2591.0,58721.0
1.5,-2461.0,58684.0
1.5,-2461.0,58684.0
1.51,-2461.0,58684.0
1.51,-2461.0,58684.0
1.52,-2331.0,58579.0
1.52,-2331.0,58579.0
1.53,-2331.0,58579.0
1.54,-2331.0,58579.0
1.54,-2381.0,58443.0
1.54,-2381.0,58443.0
1.55,-2381.0,58443.0
1.55,-2381.0,58443.0
1.56,-2371.0,58323.0
1.57,-2371.0,58323.0
1.57,-2371.0,58323.0
1.58,-2371.0,58323.0
1.58,-2564.0,58222.0
1.59,-2564.0,58222.0
1.59,-2564.0,58222.0
1.6,-2564.0,58222.0
1.6,-2611.0,58129.0
1.61,-2611.0,58129.0
1.61,-2611.0,58129.0
1.61,-2611.0,58129.0
1.62,-2581.0,58046.0
1.63,-2581.0,58046.0
1.63,-2581.0,58046.0
1.63,-2581.0,58046.0
1.64,-2461.0,57991.0
1.65,-2461.0,57991.0
1.65,-2461.0,57991.0
1.65,-2461.0,57991.0
1.66,-2579.0,57929.0
1.67,-2579.0,57929.0
1.67,-2579.0,57929.0
1.68,-2579.0,57929.0
1.68,-2469.0,57853.0
1.68,-2469.0,57853.0
1.69,-2469.0,57853.0
1.7,-2469.0,57853.0
1.7,-2524.0,57776.0
1.71,-2524.0,57776.0
1.71,-2524.0,57776.0
1.72,-2524.0,57776.0
1.72,-2458.0,57734.0
1.73,-2458.0,57734.0
1.73,-2458.0,57734.0
1.74,-2458.0,57734.0
1.74,-2532.0,57734.0
1.75,-2532.0,57734.0
1.75,-2532.0,57734.0
1.76,-2532.0,57734.0
1.76,-2473.0,57726.0
1.77,-2473.0,57726.0
1.77,-2473.0,57726.0
1.78,-2473.0,57726.0
1.78,-2462.0,57744.0
1.79,-2462.0,57744.0
1.79,-2462.0,57744.0
1.8,-2462.0,57744.0
1.8,-2474.0,57804.0
1.81,-2474.0,57804.0
1.81,-2474.0,57804.0
1.82,-2474.0,57804.0
1.82,-2351.0,57837.0
1.83,-2351.0,57837.0
1.83,-2351.0,57837.0
1.84,-2351.0,57837.0
1.84,-2323.0,57830.0
1.85,-2323.0,57830.0
1.85,-2323.0,57830.0
1.86,-2323.0,57830.0
1.86,-2242.0,57825.0
1.87,-2242.0,57825.0
1.87,-2242.0,57825.0
1.88,-2242.0,57825.0
1.88,-2405.0,57824.0
1.89,-2405.0,57824.0
1.89,-2405.0,57824.0
1.9,-2405.0,57824.0
1.9,-2150.0,57834.0
1.91,-2150.0,57834.0
1.91,-2150.0,57834.0
1.92,-2150.0,57834.0
1.92,-2118.0,57818.0
1.93,-2118.0,57818.0
1.93,-2118.0,57818.0
1.94,-2118.0,57818.0
1.94,-2221.0,57851.0
1.95,-2221.0,57851.0
1.95,-2221.0,57851.0
1.96,-2221.0,57851.0
1.96,-2367.0,57878.0
1.97,-2367.0,57878.0
1.97,-2367.0,57878.0
1.98,-2367.0,57878.0
1.98,-2428.0,57926.0
1.99,-2428.0,57926.0
1.99,-2428.0,57926.0
2.0,-2428.0,57926.0
2.0,-2349.0,57973.0
2.01,-2349.0,57973.0
2.01,-2349.0,57973.0
2.02,-2349.0,57973.0
2.02,-2321.0,58022.0
2.03,-2321.0,58022.0
2.03,-2321.0,58022.0
2.04,-2321.0,58022.0
2.04,-1949.0,58069.0
2.05,-1949.0,58069.0
2.05,-1949.0,58069.0
2.06,-1949.0,58069.0
2.06,-2292.0,58098.0
2.07,-2292.0,58098.0
2.07,-2292.0,58098.0
2.08,-2292.0,58098.0
2.08,-2300.0,58158.0
2.09,-2300.0,58158.0
2.09,-2300.0,58158.0
2.1,-2300.0,58158.0
2.1,-2353.0,58199.0
2.11,-2353.0,58199.0
2.11,-2353.0,58199.0
2.12,-2353.0,58199.0
2.12,-2351.0,58235.0
2.13,-2351.0,58235.0
2.13,-2351.0,58235.0
2.14,-2351.0,58235.0
2.14,-2129.0,58282.0
2.15,-2129.0,58282.0
2.15,-2129.0,58282.0
2.16,-2129.0,58282.0
2.16,-2171.0,58333.0
2.17,-2171.0,58333.0
2.17,-2171.0,58333.0
2.18,-2171.0,58333.0
2.18,-2074.0,58375.0
2.19,-2074.0,58375.0
2.19,-2074.0,58375.0
2.2,-2074.0,58375.0
2.2,-1973.0,58428.0
2.21,-1973.0,58428.0
2.21,-1973.0,58428.0
2.22,-1973.0,58428.0
2.22,-1886.0,58460.0
2.23,-1886.0,58460.0
2.23,-1886.0,58460.0
2.24,-1886.0,58460.0
2.24,-1643.0,58483.0
2.25,-1643.0,58483.0
2.25,-1643.0,58483.0
2.26,-1643.0,58483.0
2.26,-1493.0,58432.0
2.27,-1493.0,58432.0
2.27,-1493.0,58432.0
2.28,-1493.0,58432.0
2.28,-1444.0,58312.0
2.29,-1444.0,58312.0
2.29,-1444.0,58312.0
2.3,-1444.0,58312.0
2.3,-1630.0,58209.0
2.31,-1630.0,58209.0
2.31,-1630.0,58209.0
2.32,-1630.0,58209.0
2.32,-1677.0,58130.0
2.33,-1677.0,58130.0
2.33,-1677.0,58130.0
2.34,-1677.0,58130.0
2.34,-1709.0,58064.0
2.35,-1709.0,58064.0
2.35,-1709.0,58064.0
2.36,-1709.0,58064.0
2.36,-1774.0,58017.0
2.37,-1774.0,58017.0
2.37,-1774.0,58017.0
2.38,-1774.0,58017.0
2.38,-1791.0,57983.0
2.39,-1791.0,57983.0
2.39,-1791.0,57983.0
2.4,-1791.0,57983.0
2.4,-1926.0,57945.0
2.41,-1926.0,57945.0
2.41,-1926.0,57945.0
2.42,-1926.0,57945.0
2.42,-1830.0,57902.0
2.43,-1830.0,57902.0
2.43,-1830.0,57902.0
2.44,-1830.0,57902.0
2.44,-1823.0,57887.0
2.45,-1823.0,57887.0
2.45,-1823.0,57887.0
2.46,-1823.0,57887.0
2.46,-1886.0,57846.0
2.47,-1886.0,57846.0
2.47,-1886.0,57846.0
2.48,-1886.0,57846.0
2.48,-1866.0,57847.0
2.49,-1866.0,57847.0
2.49,-1866.0,57847.0
2.5,-1866.0,57847.0
2.5,-1842.0,57873.0
2.51,-1842.0,57873.0
2.51,-1842.0,57873.0
2.52,-1842.0,57873.0
2.52,-1894.0,57934.0
2.53,-1894.0,57934.0
2.53,-1894.0,57934.0
2.54,-1894.0,57934.0
2.54,-2016.0,58003.0
2.55,-2016.0,58003.0
2.55,-2016.0,58003.0
2.56,-2016.0,58003.0
2.56,-1941.0,58032.0
2.57,-1941.0,58032.0
2.57,-1941.0,58032.0
2.58,-1941.0,58032.0
2.58,-2170.0,58044.0
2.59,-2170.0,58044.0
2.59,-2170.0,58044.0
2.6,-2170.0,58044.0
2.6,-2141.0,58048.0
2.61,-2141.0,58048.0
2.61,-2141.0,58048.0
2.62,-2141.0,58048.0
2.62,-2078.0,58032.0
2.63,-2078.0,58032.0
2.63,-2078.0,58032.0
2.64,-2078.0,58032.0
2.64,-1936.0,58016.0
2.65,-1936.0,58016.0
2.65,-1936.0,58016.0
2.66,-1936.0,58016.0
2.66,-1867.0,58011.0
2.67,-1867.0,58011.0
2.67,-1867.0,58011.0
2.68,-1867.0,58011.0
2.68,-2032.0,58034.0
2.69,-2032.0,58034.0
2.69,-2032.0,58034.0
2.7,-2032.0,58034.0
2.7,-2112.0,58061.0
2.71,-2112.0,58061.0
2.71,-2112.0,58061.0
2.72,-2112.0,58061.0
2.72,-2111.0,58085.0
2.73,-2111.0,58085.0
2.73,-2111.0,58085.0
2.74,-2111.0,58085.0
2.74,-2154.0,58094.0
2.75,-2154.0,58094.0
2.75,-2154.0,58094.0
2.76,-2154.0,58094.0
2.76,-2224.0,58129.0
2.77,-2224.0,58129.0
2.77,-2224.0,58129.0
2.78,-2224.0,58129.0
2.78,-1632.0,58177.0
2.79,-1632.0,58177.0
2.79,-1632.0,58177.0
2.8,-1632.0,58177.0
2.8,-2231.0,58236.0
2.81,-2231.0,58236.0
2.81,-2231.0,58236.0
2.82,-2231.0,58236.0
2.82,-2232.0,58269.0
2.83,-2232.0,58269.0
2.83,-2232.0,58269.0
2.84,-2232.0,58269.0
2.84,-2186.0,58311.0
2.85,-2186.0,58311.0
2.85,-2186.0,58311.0
2.86,-2186.0,58311.0
2.86,-2281.0,58349.0
2.87,-2281.0,58349.0
2.87,-2281.0,58349.0
2.88,-2281.0,58349.0
2.88,-2206.0,58390.0
2.89,-2206.0,58390.0
2.89,-2206.0,58390.0
2.9,-2206.0,58390.0
2.9,-2113.0,58439.0
2.91,-2113.0,58439.0
2.91,-2113.0,58439.0
2.92,-2113.0,58439.0
2.92,-2143.0,58472.0
2.93,-2143.0,58472.0
2.93,-2143.0,58472.0
2.94,-2143.0,58472.0
2.94,-2122.0,58524.0
2.95,-2122.0,58524.0
2.95,-2122.0,58524.0
2.96,-2122.0,58524.0
2.96,-2201.0,58553.0
2.97,-2201.0,58553.0
2.97,-2201.0,58553.0
2.98,-2201.0,58553.0
2.98,-2126.0,58580.0
2.99,-2126.0,58580.0
2.99,-2126.0,58580.0
3.0,-2126.0,58580.0
3.0,-2126.0,58544.0
3.01,-2126.0,58544.0
3.01,-2126.0,58544.0
3.02,-2126.0,58544.0
3.02,-2030.0,58441.0
